,lot,wafers,sites,VTCNHV,IONNHV,IOFNHV,VTCNSV,IONNSV,IOFNSV,VTCNLV,IONNLV,IOFNLV,R-FN,VTCPHV,IONPHV,IOFPHV,VTCPSV,IONPSV,IOFPSV,VTCPLV,IONPLV,IOFPLV,VTCPLDSP,IONPLDSP,IOFPLDSP,R-FP,R-LAA,R-LAB,R-LAC,R-LAD,R-LAE,RCLAA-LAB,RCLAB-LAC,RCLAC-LAD,RCLAD-LAE,R-PN,R-LBA,R-LCA,RCLAX-LBA,RCLBX-LCA,RCLCX-TMA,R-PP,R-PPSW,VTHN33S,IONN33S,IOFN33S,VTHN33L,IONN33L,IOFN33L,R-TMA,VTHP33S,IONP33S,IOFP33S,VTHP33L,IONP33L,IOFP33L,RCP-LAA,RCFL-LAA,VTCNUV,VTCNTRDP,IONNTRDP,IOFNTRDP,VTHNFPG2,VTHNFDD,VTHNFER2,VTHNFGD2,IONNH,VTHNH,BVNGOX-1,C-GN---3a,BVNGOX-2a,IONNPA,VTHNPA,BVDNPA,IONPH,VTHPH,BVDPH,C-GP---5a,BVPGOX-1,RSCRS2,BVTN,BVTN---3,C-PA-PB1,BVPA-PB2,RSPA,IONNNO-1,VTHNNO-1,BVDNNO-1,IONPNO-1,VTHPNO-1,BVDPNO-1,RSWL,BVDNSHS,BVDNNOS,VTHN_SB1p0,IONN_SB1p0,BVDN_SB1p0,FIONNPNO-H,FIONPPNO-H,SUMIOFF
10,4C57131-01,13.0,5.0,0.6382740888888884,0.2447390625000001,-10.231509277540908,0.5847432000000001,0.275612,-9.690036095635133,0.4653517333333335,0.3572388888888888,-8.714036772401785,164.90573333333344,-0.7471035555555557,-0.07351993333333336,-11.041916281351355,-0.6650765777777777,-0.09540562222222222,-10.742751395502264,-0.4679595111111113,-0.15819222222222223,-8.98233770164706,-0.7958004888888885,-0.013923955555555555,-11.67655900678571,177.62528888888897,1762.8222222222228,1366.2782222222222,1536.0764444444449,1506.027111111112,1503.3888888888885,25645.911111111112,28947.8,28554.15111111111,29396.18666666667,156.38924444444444,293.7170222222221,57.37741333333334,3017.044888888889,559.8130222222221,586.9475999999999,182.99915555555555,4810.395555555558,0.457203422222222,6.262037777777776,-11.326150553288898,0.15631186666666663,7.44230444444445,-7.983875709288889,37.47288888888889,-0.48015991111111095,-2.9068533333333333,-11.056993871785716,-0.2298112444444444,-3.745039999999998,-8.877746645128887,922809.2444444444,1320197.3333333333,0.3248334222222223,0.5585752444444443,0.07177548888888893,-11.157220009773757,7.737333333333334,7.708755555555556,2.8100000000000005,2.8180444444444426,0.47691884444444455,0.5325766666666669,-17.88399999999999,153.14393803528873,17.436666666666685,0.007641520888888884,1.5317333333333325,6.078755555555545,-0.2889365777777779,-0.568554088888889,-10.247435555555558,150.17528221151105,17.46533333333334,17.84896444444444,-13.858000000000002,-12.346222222222218,127.6207627248,-18.642888888888898,1500.3102222222233,0.5052813777777782,0.22425395555555572,11.12680357142857,-0.3070566222222223,-0.26016262222222225,-10.712502222222227,145504.7111111111,9.82001785714286,11.09171555555555,0.2922437777777777,1.1471262222222232,11.343813333333332,-11.483475023214291,-11.379996426339279,-8.491426406977682
11,4C57132-01,13.0,5.0,0.6387118222222224,0.24501600000000004,-10.231044384113632,0.5853872888888888,0.27564466666666665,-9.72200733474775,0.4573244888888888,0.36275466666666645,-8.640047396188333,165.8388000000001,-0.7623023111111114,-0.06935835555555556,-11.141615225810815,-0.6775752444444443,-0.09096513333333338,-10.872999150675682,-0.48478662222222213,-0.1503557777777778,-9.16279366968919,-0.8040755555555553,-0.013431288888888887,-11.813304649642841,187.40546666666674,1746.51911111111,1360.6288888888894,1459.6084444444457,1447.4764444444438,1471.4786666666678,26954.764444444445,27745.013333333332,30628.457777777778,28533.244444444445,162.5858666666666,302.73777777777775,55.030728888888845,3047.5902222222226,579.7117333333333,594.5675111111115,191.89964444444462,4775.163999999998,0.48419199999999996,6.087640000000001,-11.857884527555541,0.16581048888888897,7.315751111111113,-8.109810955657771,37.07653333333335,-0.49436706666666674,-2.841273333333331,-11.267224681866685,-0.23941288888888873,-3.678035555555557,-8.975986497555557,959068.5777777778,1374646.2222222222,0.32058160000000013,0.5653456444444445,0.07149622222222225,-11.253486915246633,7.625244444444443,7.601822222222221,2.634133333333333,2.6442666666666668,0.4708893777777779,0.5549483999999997,-17.965111111111117,152.1010684688001,17.462666666666664,0.00881474622222222,1.4792888888888884,6.098577777777766,-0.2871912444444446,-0.5875654222222223,-10.235444444444449,149.98428243666672,17.473555555555564,17.74971555555555,-13.753111111111108,-12.325111111111108,129.8289561045334,-18.83644444444445,1588.063555555556,0.5001305777777777,0.2458580000000001,11.117146666666661,-0.3056204444444443,-0.279550088888889,-10.70709333333333,147381.51111111112,9.81071555555556,11.086782222222219,0.31294635555555544,1.1371506666666669,11.328248888888892,-12.9147973751111,-12.365367261733349,-8.521562475838566
12,4C57181-01,12.583333333333334,5.0,0.7028779166666668,0.20709050925925931,-10.972905474292446,0.6363124537037038,0.24302916666666655,-10.360369354906542,0.468091990740741,0.35409328703703735,-8.764967403267612,160.5127777777778,-0.756471064814815,-0.07073837962962964,-11.065586873534883,-0.6745701388888891,-0.09223736111111107,-10.821898011149534,-0.48029810185185184,-0.1533122685185185,-9.10723211326291,-0.7924545833333335,-0.014130486111111125,-11.744196845607485,180.12810185185188,1849.9921296296297,1473.9467592592596,1501.2185185185185,1444.074074074074,1505.038888888889,29831.287037037036,28810.902777777777,29217.61111111111,29100.814814814814,156.78310185185182,300.2001388888888,57.66226851851856,3077.972222222223,573.3186574074075,583.679351851852,184.22467592592596,4797.062037037036,0.46168337962962985,6.1684791666666685,-11.44611101643519,0.14616861111111115,7.389560185185186,-7.846836559083339,37.83648611111111,-0.4968959722222222,-2.8142361111111116,-11.17970789314554,-0.24032379629629633,-3.6662638888888903,-9.000759160342588,952876.8981481482,1366412.962962963,0.3186013888888888,0.5799823611111113,0.06864574074074074,-11.358788977302327,7.673148148148146,7.643981481481478,2.5825462962962953,2.5934722222222217,0.4695043055555554,0.5515632870370372,-17.911574074074082,153.10038658064812,17.43217592592593,0.0079574175925926,1.512037037037038,6.103935185185177,-0.2870925925925924,-0.576557546296296,-10.279749999999998,151.25189734708326,17.574074074074055,16.862032407407412,-13.878935185185183,-12.363657407407402,124.31852055624996,-18.285416666666674,1455.7370370370368,0.4974270370370369,0.24149703703703698,11.059995370370366,-0.30543708333333336,-0.2618086111111112,-10.75887037037037,142799.72222222222,9.729236111111108,11.02939351851852,0.30511245370370366,1.1317185185185183,11.275944444444441,-12.248448258379627,-11.760715032916677,-8.808806313560186
13,4C57182-01,13.166666666666666,5.0,0.6625557407407409,0.23300300925925926,-10.564728739845071,0.6102918055555556,0.26275277777777784,-10.069285956584112,0.4579604166666668,0.36509120370370374,-8.68005568982243,159.30731481481482,-0.7271440740740744,-0.07863682870370374,-11.0376397332243,-0.637437962962963,-0.10381310185185189,-10.566353890223253,-0.43892898148148174,-0.16954583333333334,-8.698396656130843,-0.7766065277777777,-0.01523784722222223,-11.883058497476629,177.6337962962964,1867.1287037037025,1572.085185185185,1574.5268518518526,1503.7453703703702,1533.4773148148147,28559.86111111111,26329.199074074073,26202.060185185186,26708.27314814815,154.96078703703702,292.9883644859814,55.846060185185216,3021.0037037037046,601.4781481481483,562.9900000000004,181.1039814814814,4877.487037037037,0.4672841203703704,6.150993055555555,-11.664697533534877,0.16165143518518513,7.360189814814809,-8.049807654490737,37.489787037037026,-0.488723657407407,-2.8655787037037026,-11.193500352558145,-0.23719333333333315,-3.70282407407407,-8.945293002500003,901630.8796296297,1250402.7777777778,0.32581074074074057,0.5699191203703705,0.07059738425925928,-11.324694960607484,7.553194444444445,7.529722222222223,2.43587962962963,2.4495833333333334,0.46567662037037033,0.5661223611111112,-17.984027777777783,152.58583751259246,17.471527777777787,0.009045862962962961,1.4684259259259254,6.115648148148147,-0.2891356944444443,-0.5523664814814812,-10.26856944444444,150.98821253162043,17.54467592592592,16.483074074074064,-13.787962962962968,-12.315277777777773,127.02336879541666,-18.601388888888906,1463.050462962962,0.4953130555555554,0.2534200462962963,11.040736111111121,-0.30768268518518516,-0.23498893518518504,-10.726467592592597,141828.7037037037,9.700412037037038,11.009465116279069,0.3188112962962965,1.1271472222222223,11.276759259259258,-13.798670806009394,-12.36627399745371,-8.510401540074076
14,4C57183-01,13.0,5.0,0.6967741333333334,0.21214400000000008,-10.809424911959464,0.6400269333333334,0.24354377777777772,-10.294878521545048,0.4553966222222222,0.3651519999999999,-8.593135151600897,162.11235555555538,-0.7584791999999999,-0.07072122222222227,-11.03389748273543,-0.6691228444444441,-0.09404442222222219,-10.781670832179369,-0.4688986222222224,-0.1581864444444445,-8.978336191666662,-0.796162577777778,-0.014042399999999997,-11.797307381614354,179.82520000000002,1868.2862222222218,1587.4568888888907,1564.7186666666664,1554.2657777777774,1558.719555555555,26610.453333333335,26491.466666666667,26336.653333333332,26471.604444444445,158.003911111111,307.51528888888896,55.88836888888893,2992.9106666666667,622.9468888888894,576.7005777777775,184.83684444444452,4837.130222222227,0.46054279999999975,6.190700000000002,-11.609139344977773,0.15343897777777776,7.404768888888891,-7.946187250413332,36.916506666666685,-0.4913302222222226,-2.8563222222222224,-11.218563844484315,-0.23843084444444437,-3.703240000000001,-8.96108006089333,926239.3777777777,1304958.6666666667,0.3247317777777775,0.585373911111111,0.0677252,-11.421293432421523,7.562088888888886,7.540266666666664,2.486400000000002,2.4977333333333336,0.4634587555555556,0.5814311999999998,-17.905333333333346,151.91988607066656,17.39155555555555,0.008937969777777778,1.470222222222221,6.121511111111109,-0.2868376444444443,-0.5680228444444442,-10.245102222222222,150.68848209599986,17.519777777777787,16.78239111111111,-13.768000000000006,-12.332666666666665,127.01424422946667,-18.547111111111114,1519.809333333333,0.493826888888889,0.26910613333333333,11.006093333333329,-0.30500551111111107,-0.2582598666666667,-10.714200000000003,142720.0888888889,9.677835555555552,10.979315555555555,0.335380888888889,1.1214991111111103,11.228506666666659,-13.799599599054064,-12.365922410977781,-8.644740662000002
15,4C57353-01,13.0,5.0,0.688742622222222,0.2134682222222221,-10.816330023785394,0.637247422222222,0.24244666666666667,-10.330105836484163,0.47521004444444426,0.3462890624999999,-8.87493970945045,166.93741071428568,-0.7594812444444444,-0.0702965555555555,-11.160849492455352,-0.6685192000000005,-0.09386271111111111,-10.762716870390138,-0.47060840000000015,-0.15610822222222226,-9.033645457004509,-0.7950299555555556,-0.014147955555555557,-11.803651769549543,183.8507111111109,1719.9480000000008,1363.0080357142858,1419.7604444444435,1430.2635555555553,1445.687111111111,28347.675555555557,26772.235555555555,28532.986666666668,30587.742222222223,162.04549107142847,300.4804444444447,56.39780444444444,3019.0097777777755,595.2209777777778,599.7011111111112,187.57568888888878,4869.902678571429,0.4509792000000001,6.212626666666667,-11.429421823511108,0.13550817777777774,7.4383866666666645,-7.7180251381466665,35.20743555555556,-0.4939656444444447,-2.824855555555554,-11.196557551517868,-0.24143071111111106,-3.6610088888888903,-8.998587021737785,981772.6785714285,1385497.3333333333,0.3271981777777779,0.582258711111111,0.06796126666666663,-11.347686251031393,7.618800000000004,7.594355555555556,2.8503555555555544,2.8571555555555546,0.47402053333333305,0.5314869333333335,-18.072666666666652,153.8747459063555,17.48311111111112,0.00869367066666666,1.4825892857142853,6.107244444444434,-0.28553728888888896,-0.5693799111111109,-10.23403555555556,151.77930883751108,17.624666666666666,17.540857142857146,-13.942444444444414,-12.424666666666667,126.61649920097793,-18.619111111111145,1440.6857777777784,0.5040651555555554,0.214950888888889,11.134871111111114,-0.3033758222222222,-0.2585082222222224,-10.69415111111111,150584.4,9.803804444444447,11.092678571428573,0.28031053333333333,1.1490231111111107,11.37626666666667,-12.526088851071423,-11.894522750711111,-8.849634441546673
16,4C57354-01,13.0,5.0,0.6755242666666663,0.22144777777777777,-10.637494845089682,0.6264632000000002,0.2497537777777777,-10.217391150207208,0.46091066666666675,0.35924400000000006,-8.691958642300449,170.57417777777795,-0.7415995111111108,-0.07502468888888886,-11.042581151216211,-0.6561261777777779,-0.0980719555555556,-10.664805476053814,-0.44878115555555537,-0.16472600000000007,-8.756756257855859,-0.7985709333333333,-0.014059111111111121,-11.762053186363623,188.64524444444447,1775.9484444444442,1401.488,1484.4084444444456,1420.7635555555553,1443.4937777777789,27765.97333333333,29966.48888888889,28349.613333333335,28838.942222222224,163.18355555555564,304.1696888888892,56.108204444444425,2973.1244444444437,588.7737777777778,588.6395555555554,192.85284444444437,4786.528444444442,0.4600272000000001,6.166711111111109,-11.605818246160718,0.14292164444444455,7.401859999999999,-7.812557519524446,37.612600000000015,-0.500981288888889,-2.811893333333332,-11.273863093738754,-0.2437344000000001,-3.66173111111111,-9.023716880533334,967202.8125,1348572.197309417,0.3208267555555553,0.5755832444444446,0.06966362222222224,-11.320447610270268,7.675866666666669,7.6526666666666685,2.750977777777777,2.7590666666666674,0.4758929777777775,0.5401012000000001,-17.947777777777773,150.84525978844434,17.31555555555555,0.007729099999999995,1.5274666666666665,6.070577777777764,-0.2886395555555556,-0.564395777777778,-10.198991111111116,149.27412544808894,17.394000000000013,18.423817777777774,-13.857777777777788,-12.393333333333318,128.40783739377764,-18.74644444444443,1424.293777777778,0.5061074666666665,0.22559555555555558,11.12480357142857,-0.3070906666666667,-0.25424351111111104,-10.665808888888892,150548.26666666666,9.798129464285712,11.088137777777776,0.29140764444444434,1.1502577777777783,11.342142222222224,-13.30345624933334,-12.34999805660715,-8.641956378413326
17,4C57364-01,13.0,5.0,0.6676300000000004,0.22673888888888896,-10.614678590761264,0.6093993333333334,0.25973688888888885,-10.04434983208108,0.46841351111111096,0.3523815555555554,-8.804777741053814,167.73915555555556,-0.7614975555555551,-0.06916057777777775,-11.06893086211712,-0.6773101333333327,-0.09170017777777777,-10.90576237506787,-0.4846268444444446,-0.1519662222222222,-9.168617202704036,-0.7966759111111109,-0.014062200000000006,-11.789385290407237,183.3090666666666,1839.137777777777,1458.1035555555566,1511.817333333333,1438.862222222222,1465.8902222222225,27264.44,27174.84,27822.066666666666,28599.2,160.79484444444444,297.36653333333317,56.924857777777774,3024.2751111111097,631.6320888888888,596.2505777777773,188.75124444444447,4830.4785714285745,0.4512844444444445,6.179946666666667,-11.512764592533323,0.13434462222222232,7.412024444444443,-7.699533820924445,37.474275555555565,-0.4984305333333335,-2.803895555555554,-11.276161786473219,-0.24700297777777785,-3.6178777777777777,-9.06457771202667,958071.6444444444,1349384.888888889,0.3227380888888888,0.5739705777777779,0.07016693333333333,-11.296740589372199,7.576800000000003,7.553155555555557,2.6991517857142844,2.7087499999999984,0.47294524444444463,0.5515119555555557,-17.934888888888896,150.69451595728884,17.280666666666647,0.008314484000000002,1.494711111111111,6.1066666666666505,-0.2872132,-0.5698184888888888,-10.230239999999995,149.78042227924442,17.45333333333334,17.98888888888889,-13.869999999999994,-12.381333333333345,127.05731640893337,-18.610444444444443,1441.7764444444456,0.4998466666666668,0.2442580000000001,11.044915178571438,-0.30537617777777754,-0.2587448444444444,-10.699186666666673,148025.51111111112,9.727657777777782,11.01620444444445,0.30691613333333323,1.138216888888889,11.253031111111106,-13.530787401838566,-12.38963491067265,-8.78999106981778
18,4C57365-01,12.916666666666666,5.0,0.6793160185185186,0.2211803240740741,-10.787787757177577,0.6190929166666671,0.2552828703703703,-10.202184893384977,0.46628212962962984,0.35725509259259247,-8.771262151009385,164.77516279069772,-0.7598769907407408,-0.06956576388888891,-11.087948225674417,-0.67618162037037,-0.0917291435185185,-10.907447090140847,-0.48381027777777796,-0.1518511574074074,-9.173116008537388,-0.7922913888888893,-0.014093935185185183,-11.827894390047156,185.53333333333345,1785.3750000000005,1406.4236111111109,1575.7870370370374,1530.0259259259258,1416.8180555555552,27816.39814814815,27541.87962962963,28377.935185185186,29136.37962962963,160.53490740740742,300.53569444444446,58.78656944444438,2973.011111111109,628.1225,594.748564814815,189.4399074074075,4879.233333333336,0.46021805555555556,6.188386574074075,-11.607085776851852,0.15127546296296296,7.398740740740741,-7.917600757361112,37.39092592592595,-0.49871388888888907,-2.818208333333331,-11.254330084325593,-0.24065833333333342,-3.671608796296297,-8.987776113189808,937317.5462962963,1342944.1860465116,0.324805231481482,0.572708287037037,0.07081268518518516,-11.315007681720925,7.549351851851851,7.527268518518519,2.6406976744186053,2.649860465116279,0.481746898148148,0.5263506018518519,-17.846527777777773,149.8619085237963,17.179398148148156,0.009094317129629633,1.4651851851851854,6.128101851851848,-0.29311254629629613,-0.546565787037037,-10.241763888888888,148.89637741231482,17.337037037037025,17.694773148148137,-13.800231481481493,-12.343981481481482,127.36545684365746,-18.653240740740742,1458.1805555555552,0.5105950462962965,0.21238250000000003,11.107245370370372,-0.3111784722222221,-0.23239236111111108,-10.7056,148376.2962962963,9.78365740740741,11.068884259259262,0.2766996759259258,1.1630250000000002,11.344657407407412,-13.002027056805549,-12.34853658125001,-8.810736191781396
19,4C57366-01,13.0,5.0,0.6628627999999994,0.23159422222222234,-10.496197901678741,0.6099603555555556,0.26248977777777804,-9.989190645671167,0.464099688888889,0.35864666666666656,-8.728673660821427,166.60039999999995,-0.7520901333333332,-0.07155764444444443,-11.032861555181817,-0.6654722222222222,-0.09494737777777781,-10.734758278909503,-0.471164488888889,-0.15725844444444448,-8.994414219013391,-0.7917856888888888,-0.014249355555555555,-11.798265856591925,182.2648,1787.432,1356.5422222222217,1441.6257777777776,1426.660444444444,1421.7444444444445,27106.373333333333,28928.284444444445,28124.124444444446,30731.48888888889,159.2440444444444,313.30622222222235,56.00369333333333,3224.3968888888876,615.4243111111106,593.581911111111,186.69933333333336,4780.494666666665,0.45491271111111126,6.192533333333332,-11.55125091977777,0.13929808888888884,7.425400000000003,-7.760997867653331,37.22735555555554,-0.49251995555555556,-2.8422844444444464,-11.241658642812505,-0.2392810222222221,-3.669031111111111,-8.97218194682222,977025.0666666667,1367042.6666666667,0.3219913333333335,0.5728218222222223,0.07072057777777777,-11.329433654439462,7.553644444444444,7.528977777777772,2.531422222222222,2.5429333333333344,0.4692244,0.5549235999999996,-18.008,151.6163349811999,17.389111111111113,0.009179708888888898,1.4616888888888881,6.108044444444443,-0.2880942222222223,-0.566709288888889,-10.245097777777769,150.30791185284448,17.49866666666667,18.162608888888894,-13.759777777777785,-12.321777777777788,126.84142991915557,-18.65577777777775,1423.2480000000005,0.4973780888888892,0.25075577777777774,11.040577777777784,-0.30552431111111106,-0.2598760888888889,-10.702924444444438,148924.44444444444,9.715080000000006,11.011706666666674,0.3145440444444443,1.1313955555555557,11.25680888888889,-13.053992989822222,-12.35288537204444,-8.67911305245333
20,4C57367-01,13.0,5.0,0.6710146222222221,0.22732577777777774,-10.671322085945949,0.6055950666666667,0.2646026666666666,-10.017107226791857,0.4688788888888888,0.3540808888888888,-8.806357514825113,161.20311111111113,-0.7594445333333328,-0.07014888888888893,-11.096219682331844,-0.6830781777777775,-0.09004537777777778,-10.898555612072068,-0.48729107142857153,-0.15146116071428567,-9.195188074653155,-0.799476088888889,-0.013891133333333342,-11.74309723288287,180.78982222222214,1749.6902222222234,1398.3804444444438,1478.4040000000007,1446.286666666666,1460.7951111111115,28030.515555555554,28011.444444444445,29368.257777777777,30838.48888888889,157.85199999999998,308.9356000000002,56.996062222222214,2962.1404444444443,627.4442666666663,594.6656888888889,185.31524444444437,4803.145777777776,0.46514013333333315,6.185782222222222,-11.469863946044443,0.15128151111111113,7.413439999999995,-7.914881278644444,37.51855555555554,-0.5003833777777777,-2.805324444444446,-11.180500612946433,-0.24111382222222233,-3.656055555555555,-9.009506175311108,950514.6222222223,1359921.4285714286,0.3211671111111111,0.5652312000000003,0.07227913333333337,-11.269342244663676,7.65542222222222,7.625688888888887,2.604577777777778,2.616044444444445,0.46799497777777777,0.5757763111111107,-17.99199999999999,152.28008145919992,17.38666666666667,0.009359748888888885,1.4611999999999998,6.117022222222215,-0.28469884444444454,-0.5947826222222221,-10.181746666666672,150.09230933528892,17.487111111111115,17.15727555555556,-13.727111111111112,-12.333333333333318,129.89633353751117,-18.901999999999962,1472.4808888888888,0.49549075555555555,0.27135048888888874,11.010843749999996,-0.3020237777777776,-0.2919759555555555,-10.657595555555565,146382.53333333333,9.69242222222222,10.98505333333333,0.33305502222222194,1.1276822222222227,11.225928888888886,-12.117938024177784,-11.696282279422226,-8.777886191598212
21,4C57418-01,13.0,5.0,0.687791466666667,0.2137253333333333,-10.915299130045044,0.6350988444444442,0.24302466666666672,-10.44587786147322,0.4851862666666666,0.34073577777777797,-8.987334248121623,166.3994222222222,-0.7928474222222224,-0.062334999999999995,-11.205416793705353,-0.710019155555556,-0.08208277777777774,-11.193941120267851,-0.5152835999999997,-0.1398724444444445,-9.612755477304928,-0.8110057777777785,-0.013383317777777777,-11.780591252342344,184.46840000000006,1735.9808888888879,1431.1804444444451,1625.038666666667,1522.6048888888888,1462.5511111111114,26147.97333333333,26795.30222222222,26285.248888888887,26139.33777777778,161.33377777777773,306.5289333333333,57.25549777777779,2988.9848888888896,627.7215555555556,596.0800444444442,188.41831111111117,4805.467555555558,0.4704707555555557,6.129240000000003,-11.712046954266661,0.16550911111111105,7.3074355555555535,-8.10359149676444,36.73132000000003,-0.49407239999999997,-2.8219222222222236,-11.223928821562495,-0.24454146666666668,-3.6396133333333323,-9.039651197066668,914840.6666666666,1336873.7777777778,0.33210084444444427,0.5730599111111107,0.06957580000000001,-11.308174492723213,7.591422222222222,7.568977777777774,2.738888888888888,2.7470666666666648,0.46532177777777745,0.5708479555555559,-18.103777777777758,152.82507570079994,17.530888888888875,0.008858582222222215,1.474444444444444,6.120177777777779,-0.28519084444444437,-0.579236888888889,-10.284422222222222,151.05192549506654,17.613999999999997,17.991039999999995,-13.877999999999997,-12.378222222222258,129.53949599511105,-18.81533333333335,1579.9528888888885,0.4975913777777778,0.2458851555555557,11.116062222222224,-0.30523431111111127,-0.2645386666666666,-10.751439999999999,150557.46666666667,9.76582222222222,11.086151111111107,0.3115579555555556,1.1305120000000002,11.321191111111114,-13.075177593866659,-12.345468853333337,-9.028325519071426
22,4C57419-01,13.0,5.0,0.6792928444444442,0.2206137777777778,-10.827193998384255,0.6258626666666667,0.2503408888888887,-10.284043623245525,0.48412111111111095,0.3402213333333334,-9.012730304851349,168.28843049327347,-0.775337822222222,-0.06538926666666663,-11.188695864663675,-0.6945773777777774,-0.08607306666666671,-10.972780251621629,-0.5037756888888889,-0.14390955555555554,-9.420161704705356,-0.7921816444444446,-0.014338533333333332,-11.741761696919637,183.17391111111104,1810.3875555555564,1389.667555555556,1537.3342222222223,1519.6284444444443,1364.4795555555552,27177.173333333332,26045.306666666667,27116.897777777776,24782.217777777776,161.96102678571432,297.9185333333334,56.340764444444446,2879.8146666666667,617.8269333333336,593.0175555555556,188.8582222222221,4744.93377777778,0.46609911111111096,6.213624444444445,-11.55388011883928,0.1658729333333333,7.3971955555555535,-8.120674245911117,36.97588789237671,-0.4837250222222221,-2.87035111111111,-11.140375255422239,-0.2365513333333334,-3.686655555555556,-8.952753685346664,928339.3777777777,1313795.111111111,0.3334048444444443,0.5751456888888891,0.06956486666666664,-11.311652167991065,7.608844444444448,7.586133333333337,2.6555999999999993,2.663555555555555,0.4724432444444443,0.557635,-18.01977777777778,152.8543549873777,17.41599999999999,0.008637322666666667,1.4869777777777788,6.098533333333322,-0.28669355555555537,-0.5837480444444442,-10.256026666666667,150.77147349044435,17.53422222222223,17.415191111111106,-13.815777777777786,-12.364888888888867,127.15205838968892,-18.659111111111116,1476.1253333333334,0.5044530666666667,0.24250302222222214,11.117240000000006,-0.30684604444444447,-0.27234804444444455,-10.72462666666667,147033.25892857142,9.765373333333335,11.087404444444456,0.30964137777777784,1.1462573333333332,11.341564444444458,-12.5777749172,-11.888943461026784,-8.990612386208893
23,4C57420-01,13.0,5.0,0.6724972000000002,0.2253435555555557,-10.65679018437838,0.6180705777777776,0.25601777777777773,-10.123922485358744,0.4568738222222224,0.3638257777777775,-8.676045318906251,163.0386666666667,-0.7594588000000002,-0.0708543111111111,-11.088438975401795,-0.6727200888888886,-0.09406368888888887,-10.80130040677375,-0.47772822222222205,-0.15530977777777782,-9.092181673572075,-0.8066872444444448,-0.013657355555555558,-11.660318839411758,183.02284444444453,1808.8275555555551,1577.5271111111094,1572.3560000000002,1639.8039999999996,1543.3244444444442,25367.453333333335,24808.03111111111,25523.44,25246.46222222222,160.02746666666675,298.2968888888887,55.85054222222223,2993.53452914798,567.2768444444446,584.7989777777775,188.07831111111116,4830.537387387394,0.4526665777777781,6.29906222222222,-11.31292074430494,0.1412560444444445,7.545457777777776,-7.78974190914222,36.050386666666654,-0.486756444444444,-2.880951111111111,-11.068550926696432,-0.2270523111111111,-3.7545466666666636,-8.842450155275557,952994.0,1351526.2222222222,0.3222124444444443,0.5797073333333334,0.06951937777777784,-11.35613427891892,7.610933333333333,7.582311111111115,2.4173333333333353,2.429155555555557,0.47041044444444435,0.5544998214285716,-17.99244444444444,153.02138589186663,17.416666666666686,0.009691823555555566,1.4536444444444439,6.107688888888875,-0.28916773333333334,-0.5629840888888887,-10.275346666666664,151.2041637686222,17.55288888888887,17.14072444444445,-13.751333333333323,-12.313777777777789,128.05568480004445,-18.702888888888907,1504.1751111111116,0.4964055555555555,0.2611092888888889,11.019653333333336,-0.30632871111111104,-0.25794799999999996,-10.733884444444447,148213.86666666667,9.723799999999995,10.995214285714285,0.32522582222222207,1.1297444444444449,11.249306666666662,-11.49475870595555,-11.379780266177779,-8.680208370702223
